date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:29:46	134423/134423	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:43:14%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/hero/hero_img_2_2.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/hero/hero_img_2_2.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:46	886/886	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:43:18%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/hero/shape_2_1.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/hero/shape_2_1.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:47	1600/1600	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:43:19%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/hero/shape_2_2.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/hero/shape_2_2.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:47	2225/2225	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:43:19%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/hero/shape_2_3.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/hero/shape_2_3.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:47	2005/2005	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:43:19%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/hero/shape_2_4.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/hero/shape_2_4.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:47	7796/7796	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:25%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_1.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_1.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:48	9904/9904	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:25%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_2.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_2.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:48	5730/5730	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:26%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_3.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_3.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:48	6743/6743	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:26%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_4.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_4.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:50	6567/6567	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:27%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_5.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_5.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:50	7564/7564	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:27%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_6.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/category_1_6.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:50	11699/11699	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:41:53%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/bg/about_bg_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/bg/about_bg_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:51	10695/10695	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:27%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/counter_1_1.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/counter_1_1.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:51	34099/34099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:40%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/normal/about_2_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/normal/about_2_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:52	11690/11690	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:28%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/counter_1_2.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/counter_1_2.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:52	6092/6092	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:43:28%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/icon/counter_1_3.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/icon/counter_1_3.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:53	43298/43298	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:41:59%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/bg/cta_bg_4.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/bg/cta_bg_4.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:53	19446/19446	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:34%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:54	850/850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:27%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/course/author_2.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/course/author_2.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:54	81509/81509	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:41:55%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/bg/bg_overlay_3.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/bg/bg_overlay_3.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:54	17597/17597	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:34%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_2.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_2.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:54	18411/18411	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:34%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_3.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_3.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:54	20916/20916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:35%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_4.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_4.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:55	15713/15713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:35%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_5.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_5.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:55	20026/20026	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:36%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_6.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/course/course_3_6.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:55	25238/25238	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:45%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/normal/mockup_1_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/normal/mockup_1_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:55	19187/19187	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:46%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/normal/mockup_1_2.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/normal/mockup_1_2.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:56	9427/9427	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:44:11%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/shape/line_2.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/shape/line_2.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:57	2113/2113	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:43:58%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/shape/circle_5.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/shape/circle_5.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:57	17299/17299	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:44:10%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/shape/hex_1.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/shape/hex_1.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:57	65640/65640	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:52%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/normal/video_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/normal/video_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:58	8204/8204	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:02%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/bg/team_bg_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/bg/team_bg_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:58	8367/8367	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:44:18%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/team/team_1_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/team/team_1_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:58	13947/13947	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:44:19%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/team/team_1_2.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/team/team_1_2.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:59	9045/9045	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:44:20%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/team/team_1_3.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/team/team_1_3.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:59	3209/3209	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:44:35%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/testimonial/testi_2_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/testimonial/testi_2_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:29:59	2980/2980	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:44:35%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/testimonial/testi_2_2.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/testimonial/testi_2_2.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:00	2561/2561	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:44:35%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/testimonial/testi_2_3.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/testimonial/testi_2_3.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:00	40830/40830	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:41:55%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/bg/bg_overlay_4.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/bg/bg_overlay_4.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:00	19496/19496	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:10%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/blog/blog_2_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/blog/blog_2_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:01	24798/24798	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:10%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/blog/blog_2_2.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/blog/blog_2_2.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:01	23335/23335	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:10%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/blog/blog_2_3.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/blog/blog_2_3.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:01	251247/251247	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:43:47%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/normal/mockup_2_1.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/normal/mockup_2_1.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:02	26396/26396	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:42:10%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/blog/blog_2_4.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/blog/blog_2_4.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:02	16487/16487	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:35%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_1.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_1.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:02	329669/329669	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:44:15%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/shape/shadow_1.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/shape/shadow_1.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:02	13734/13734	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:35%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_2.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_2.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:03	15152/15152	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:36%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_3.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_3.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:03	621098/621098	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:43:48%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/normal/mockup_shape.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/normal/mockup_shape.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:03	11505/11505	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:36%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_4.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_4.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:03	12132/12132	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:37%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_5.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_5.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:04	13737/13737	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Sep%202022%2005:43:37%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_6.jpg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/insta/insta_1_6.jpg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:04	6003/6003	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Sep%202022%2005:41:18%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/logo-white2.svg	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/logo-white2.svg	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:04	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:44:08%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/shape/footer_shape_4.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/shape/footer_shape_4.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:04	2422/2422	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Sep%202022%2005:44:09%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/img/shape/footer_shape_5.png	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/img/shape/footer_shape_5.png	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:06	89501/89501	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Sep%202022%2005:44:42%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/js/vendor/jquery-3.6.0.min.js	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/js/vendor/jquery-3.6.0.min.js	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:06	14295/14295	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Sep%202022%2005:41:21%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/js/main.js	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/js/main.js	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
14:30:07	194063/194063	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Sep%202022%2005:41:22%20GMT	https://angfuzsoft.com/html/acadu/demo/assets/js/app.min.js	D:/template/sembarang2/angfuzsoft.com/html/acadu/demo/assets/js/app.min.js	(from https://angfuzsoft.com/html/acadu/demo/index-6.html)
